link_name,link_url,episode_name,episode_link,,,,,,,,
הדף של יואב בפייסבוק,https://www.facebook.com/yoav.rabinovitz,פרק #133 – יואב רבינוביץ׳ האדום,https://geekonomy.net/2017/08/01/geekonomy133/,,,,,,,,
קדוואה,https://www.youtube.com/watch?v=xPluGwAouv0,פרק #133 – יואב רבינוביץ׳ האדום,https://geekonomy.net/2017/08/01/geekonomy133/,,,,,,,,
עור ברווז,https://www.youtube.com/watch?v=L6wFys0rKzE,פרק #133 – יואב רבינוביץ׳ האדום,https://geekonomy.net/2017/08/01/geekonomy133/,,,,,,,,
האלבומים,https://he.wikipedia.org/wiki/%D7%94%D7%90%D7%9C%D7%91%D7%95%D7%9E%D7%99%D7%9D,פרק #133 – יואב רבינוביץ׳ האדום,https://geekonomy.net/2017/08/01/geekonomy133/,,,,,,,,
דניאל חן,https://www.youtube.com/watch?v=K-E3kConLUA,פרק #133 – יואב רבינוביץ׳ האדום,https://geekonomy.net/2017/08/01/geekonomy133/,,,,,,,,
ניצה ולחם,https://www.youtube.com/user/NitzaAndLechem,פרק #133 – יואב רבינוביץ׳ האדום,https://geekonomy.net/2017/08/01/geekonomy133/,,,,,,,,
"מכסחים בע""מ",https://www.youtube.com/watch?v=CzM0A5TzBbc,פרק #133 – יואב רבינוביץ׳ האדום,https://geekonomy.net/2017/08/01/geekonomy133/,,,,,,,,
פלנדקרייז,https://he.wikipedia.org/wiki/%D7%A4%D7%9C%D7%93%D7%A0%D7%A7%D7%A8%D7%99%D7%99%D7%96,פרק #133 – יואב רבינוביץ׳ האדום,https://geekonomy.net/2017/08/01/geekonomy133/,,,,,,,,
The OA,https://www.youtube.com/watch?v=DvHJtez2IlY,פרק #133 – יואב רבינוביץ׳ האדום,https://geekonomy.net/2017/08/01/geekonomy133/,,,,,,,,
הדף של יותם בפייסבוק,https://www.facebook.com/yotam.avni,פרק #134 – יותם אבני דוש תל אביב,https://geekonomy.net/2017/08/08/geekonomy134/,,,,,,,,
God is a DJ,https://www.youtube.com/watch?v=ZCvVatG16NE,פרק #134 – יותם אבני דוש תל אביב,https://geekonomy.net/2017/08/08/geekonomy134/,,,,,,,,
ג'ורג'יו מורדור,https://en.wikipedia.org/wiki/Giorgio_Moroder,פרק #134 – יותם אבני דוש תל אביב,https://geekonomy.net/2017/08/08/geekonomy134/,,,,,,,,
Boards of Canada,https://en.wikipedia.org/wiki/Boards_of_Canada,פרק #134 – יותם אבני דוש תל אביב,https://geekonomy.net/2017/08/08/geekonomy134/,,,,,,,,
ניב הדס,https://twitter.com/NivHadas,פרק #134 – יותם אבני דוש תל אביב,https://geekonomy.net/2017/08/08/geekonomy134/,,,,,,,,
קורדורי,http://e.walla.co.il/category/284,פרק #134 – יותם אבני דוש תל אביב,https://geekonomy.net/2017/08/08/geekonomy134/,,,,,,,,
אלקטרה – ניצן חורש,https://he.wikipedia.org/wiki/%D7%90%D7%9C%D7%A7%D7%98%D7%A8%D7%94_(%D7%9C%D7%94%D7%A7%D7%94),פרק #134 – יותם אבני דוש תל אביב,https://geekonomy.net/2017/08/08/geekonomy134/,,,,,,,,
הבלוק,http://www.block-club.com/,פרק #134 – יותם אבני דוש תל אביב,https://geekonomy.net/2017/08/08/geekonomy134/,,,,,,,,
Hip Hop Evolution,http://www.imdb.com/title/tt4130418/,פרק #134 – יותם אבני דוש תל אביב,https://geekonomy.net/2017/08/08/geekonomy134/,,,,,,,,
New Order,https://en.wikipedia.org/wiki/New_Order_(band),פרק #134 – יותם אבני דוש תל אביב,https://geekonomy.net/2017/08/08/geekonomy134/,,,,,,,,
סוף עונת התפוזים,https://he.wikipedia.org/wiki/%D7%A1%D7%95%D7%A3_%D7%A2%D7%95%D7%A0%D7%AA_%D7%94%D7%AA%D7%A4%D7%95%D7%96%D7%99%D7%9D,פרק #134 – יותם אבני דוש תל אביב,https://geekonomy.net/2017/08/08/geekonomy134/,,,,,,,,
 רד אקסס עושים רוק,https://www.youtube.com/watch?v=IJ5Gg7lRsfs,פרק #134 – יותם אבני דוש תל אביב,https://geekonomy.net/2017/08/08/geekonomy134/,,,,,,,,
אם יש גן עדו,https://he.wikipedia.org/wiki/%D7%90%D7%9D_%D7%99%D7%A9_%D7%92%D7%9F_%D7%A2%D7%93%D7%9F,פרק #134 – יותם אבני דוש תל אביב,https://geekonomy.net/2017/08/08/geekonomy134/,,,,,,,,
סאני ארזי,https://www.facebook.com/sany.arazi,פרק #134 – יותם אבני דוש תל אביב,https://geekonomy.net/2017/08/08/geekonomy134/,,,,,,,,
http://careers.lightricks.com/,http://careers.lightricks.com/,פרק #135 – סאני ארזי רוצה לנצח,https://geekonomy.net/2017/08/15/geekonomy135/,,,,,,,,
עמוד המשרות של לייטריקס,http://careers.lightricks.com/,פרק #135 – סאני ארזי רוצה לנצח,https://geekonomy.net/2017/08/15/geekonomy135/,,,,,,,,
הדף של סאני בפייסבוק,https://www.facebook.com/sany.arazi,פרק #135 – סאני ארזי רוצה לנצח,https://geekonomy.net/2017/08/15/geekonomy135/,,,,,,,,
התערוכה במוזיאון ישראל,http://www.imj.org.il/exhibitions/%D7%A1%D7%99%D7%9E%D7%A0%D7%99-%D7%93%D7%A8%D7%9A,פרק #135 – סאני ארזי רוצה לנצח,https://geekonomy.net/2017/08/15/geekonomy135/,,,,,,,,
מולד,http://www.molad.org/,פרק #135 – סאני ארזי רוצה לנצח,https://geekonomy.net/2017/08/15/geekonomy135/,,,,,,,,
שישית ואחת,https://www.facebook.com/%D7%A9%D7%99%D7%A9%D7%99%D7%9D-%D7%95%D7%90%D7%97%D7%AA-555898814436639/,פרק #135 – סאני ארזי רוצה לנצח,https://geekonomy.net/2017/08/15/geekonomy135/,,,,,,,,
ארז תדמור,https://www.facebook.com/erez.tadmor.7,פרק #135 – סאני ארזי רוצה לנצח,https://geekonomy.net/2017/08/15/geekonomy135/,,,,,,,,
ירון רוזנטל,https://www.facebook.com/profile.php?id=552753596,פרק #135 – סאני ארזי רוצה לנצח,https://geekonomy.net/2017/08/15/geekonomy135/,,,,,,,,
השומרים,http://www.imdb.com/title/tt0409459/,פרק #135 – סאני ארזי רוצה לנצח,https://geekonomy.net/2017/08/15/geekonomy135/,,,,,,,,
כפרי והמילקי,https://www.youtube.com/watch?v=cXDgW04p_1w,פרק #135 – סאני ארזי רוצה לנצח,https://geekonomy.net/2017/08/15/geekonomy135/,,,,,,,,
נושאי המגבעת,https://he.wikipedia.org/wiki/%D7%A0%D7%95%D7%A9%D7%90%D7%99_%D7%94%D7%9E%D7%92%D7%91%D7%A2%D7%AA,פרק #135 – סאני ארזי רוצה לנצח,https://geekonomy.net/2017/08/15/geekonomy135/,,,,,,,,
רוקפור,https://he.wikipedia.org/wiki/%D7%A8%D7%95%D7%A7%D7%A4%D7%95%D7%A8_(%D7%9C%D7%94%D7%A7%D7%94),פרק #135 – סאני ארזי רוצה לנצח,https://geekonomy.net/2017/08/15/geekonomy135/,,,,,,,,
סמוך על סול,http://www.imdb.com/title/tt3032476/,פרק #135 – סאני ארזי רוצה לנצח,https://geekonomy.net/2017/08/15/geekonomy135/,,,,,,,,
רדיו בלה בלה,https://www.youtube.com/watch?v=ysEZPH28OlE,פרק #135 – סאני ארזי רוצה לנצח,https://geekonomy.net/2017/08/15/geekonomy135/,,,,,,,,
רדיו כאוס,https://www.youtube.com/watch?v=9v4QDxkcS24,פרק #135 – סאני ארזי רוצה לנצח,https://geekonomy.net/2017/08/15/geekonomy135/,,,,,,,,
קישור לעמוד המשרות של לייטריקס,http://careers.lightricks.com/,פרק #136 – שף ישראל אהרוני אושיה קולינרית,https://geekonomy.net/2017/08/29/geekonomy136-2/,,,,,,,,
Ivan Raman,http://www.ivanramen.com/,פרק #136 – שף ישראל אהרוני אושיה קולינרית,https://geekonomy.net/2017/08/29/geekonomy136-2/,,,,,,,,
רות סירקיס,https://he.wikipedia.org/wiki/%D7%A8%D7%95%D7%AA_%D7%A1%D7%99%D7%A8%D7%A7%D7%99%D7%A1,פרק #136 – שף ישראל אהרוני אושיה קולינרית,https://geekonomy.net/2017/08/29/geekonomy136-2/,,,,,,,,
עמוס קינן,https://he.wikipedia.org/wiki/%D7%A2%D7%9E%D7%95%D7%A1_%D7%A7%D7%99%D7%A0%D7%9F,פרק #136 – שף ישראל אהרוני אושיה קולינרית,https://geekonomy.net/2017/08/29/geekonomy136-2/,,,,,,,,
שאול אברון,https://he.wikipedia.org/wiki/%D7%A9%D7%90%D7%95%D7%9C_%D7%90%D7%91%D7%A8%D7%95%D7%9F,פרק #136 – שף ישראל אהרוני אושיה קולינרית,https://geekonomy.net/2017/08/29/geekonomy136-2/,,,,,,,,
נלי שפר,https://he.wikipedia.org/wiki/%D7%A0%D7%9C%D7%99_%D7%A9%D7%A4%D7%A8,פרק #136 – שף ישראל אהרוני אושיה קולינרית,https://geekonomy.net/2017/08/29/geekonomy136-2/,,,,,,,,
Good Eats,http://www.foodnetwork.com/shows/good-eats,פרק #136 – שף ישראל אהרוני אושיה קולינרית,https://geekonomy.net/2017/08/29/geekonomy136-2/,,,,,,,,
פסטיבל DGTL,http://www.mouse.co.il/nightlife/parties/1.4237696,פרק #136 – שף ישראל אהרוני אושיה קולינרית,https://geekonomy.net/2017/08/29/geekonomy136-2/,,,,,,,,
אנתוני בורדיין,https://he.wikipedia.org/wiki/%D7%90%D7%A0%D7%AA%D7%95%D7%A0%D7%99_%D7%91%D7%95%D7%A8%D7%93%D7%99%D7%99%D7%9F,פרק #136 – שף ישראל אהרוני אושיה קולינרית,https://geekonomy.net/2017/08/29/geekonomy136-2/,,,,,,,,
התוכנית של גידי ואהרוני,http://10tv.nana10.co.il/Category/?CategoryID=600277,פרק #136 – שף ישראל אהרוני אושיה קולינרית,https://geekonomy.net/2017/08/29/geekonomy136-2/,,,,,,,,
Stream Elements wants you!,https://streamelements.com/,פרק #137 – כל בוקר אביעד קיסוס,https://geekonomy.net/2017/08/30/geekonomy137/,,,,,,,,
רדיו חזק,http://www.imdb.com/title/tt0100436/,פרק #137 – כל בוקר אביעד קיסוס,https://geekonomy.net/2017/08/30/geekonomy137/,,,,,,,,
מייקל קנינגהאם,https://he.wikipedia.org/wiki/%D7%9E%D7%99%D7%99%D7%A7%D7%9C_%D7%A7%D7%A0%D7%99%D7%A0%D7%92%D7%94%D7%9D,פרק #137 – כל בוקר אביעד קיסוס,https://geekonomy.net/2017/08/30/geekonomy137/,,,,,,,,
קיסוס וברמן ברדיו,http://eco99fm.maariv.co.il/pages/%D7%98%D7%9C_%D7%95%D7%90%D7%91%D7%99%D7%A2%D7%93.aspx,פרק #137 – כל בוקר אביעד קיסוס,https://geekonomy.net/2017/08/30/geekonomy137/,,,,,,,,
גב האומה,http://10tv.nana10.co.il/Category/?CategoryID=600313,פרק #137 – כל בוקר אביעד קיסוס,https://geekonomy.net/2017/08/30/geekonomy137/,,,,,,,,
הצינור,http://10tv.nana10.co.il/Category/?CategoryID=600339,פרק #137 – כל בוקר אביעד קיסוס,https://geekonomy.net/2017/08/30/geekonomy137/,,,,,,,,
Why Be Happy if You Can Be Normal,http://www.jeanettewinterson.com/book/why-be-happy-when-you-could-be-normal/,פרק #137 – כל בוקר אביעד קיסוס,https://geekonomy.net/2017/08/30/geekonomy137/,,,,,,,,
אורשלים,http://www.ybook.co.il/book/7028/%D7%90%D7%95%D7%A8%D7%A9%D7%9C%D7%99%D7%9D,פרק #138 – ניר חסון כותב על אורשלים,https://geekonomy.net/2017/09/05/geekonomy138/,,,,,,,,
ניר חסון בפייסבוק,https://www.facebook.com/nir.hasson.9,פרק #138 – ניר חסון כותב על אורשלים,https://geekonomy.net/2017/09/05/geekonomy138/,,,,,,,,
הכתבה של אברום בורג על הספר,https://www.haaretz.co.il/literature/.premium-1.4320527,פרק #138 – ניר חסון כותב על אורשלים,https://geekonomy.net/2017/09/05/geekonomy138/,,,,,,,,
המטריקס 3,http://www.imdb.com/title/tt0242653/,פרק #138 – ניר חסון כותב על אורשלים,https://geekonomy.net/2017/09/05/geekonomy138/,,,,,,,,
ניצחון העיר- אדוארד גלייזר,https://www.haaretz.co.il/literature/study/1.1800866,פרק #138 – ניר חסון כותב על אורשלים,https://geekonomy.net/2017/09/05/geekonomy138/,,,,,,,,
שלמה גורן,https://he.wikipedia.org/wiki/%D7%A9%D7%9C%D7%9E%D7%94_%D7%92%D7%95%D7%A8%D7%9F,פרק #138 – ניר חסון כותב על אורשלים,https://geekonomy.net/2017/09/05/geekonomy138/,,,,,,,,
Why Nations Fail,https://www.audible.com/pd/Nonfiction/Why-Nations-Fail-Audiobook/B0079KEF1O?mkwid=DSAINTTitle_dc&amp,pcrid=158258695668&amp,pmt=b&amp,pkw=&amp,source_code=GO1GBSH07271690CB&amp,cvosrc=ppc%20dynamic%20search.google.634950925&amp,cvo_crid=158258695668&amp,cvo_pid=33581432409&amp,gclid=CjwKCAjw87PNBRBAEiwA0XAIryQwXA8jM4KPZPp3ETJVCVIc2F1bxkxSoNJ0CNek_2A78OvdEro6hRoCD8QQAvD_BwE,פרק #138 – ניר חסון כותב על אורשלים,https://geekonomy.net/2017/09/05/geekonomy138/
מי רצח את בהא נבאבתה,https://www.haaretz.co.il/magazine/.premium-1.4342458,פרק #138 – ניר חסון כותב על אורשלים,https://geekonomy.net/2017/09/05/geekonomy138/,,,,,,,,
מכון וושינגטון,http://www.washingtoninstitute.org/,פרק #138 – ניר חסון כותב על אורשלים,https://geekonomy.net/2017/09/05/geekonomy138/,,,,,,,,
מלתוס,https://he.wikipedia.org/wiki/%D7%AA%D7%95%D7%9E%D7%90%D7%A1_%D7%9E%D7%9C%D7%AA%D7%95%D7%A1,פרק #138 – ניר חסון כותב על אורשלים,https://geekonomy.net/2017/09/05/geekonomy138/,,,,,,,,
פריץ הבר,https://he.wikipedia.org/wiki/%D7%A4%D7%A8%D7%99%D7%A5_%D7%94%D7%91%D7%A8,פרק #138 – ניר חסון כותב על אורשלים,https://geekonomy.net/2017/09/05/geekonomy138/,,,,,,,,
עוזי בניזמן,https://he.wikipedia.org/wiki/%D7%A2%D7%95%D7%96%D7%99_%D7%91%D7%A0%D7%96%D7%99%D7%9E%D7%9F,פרק #138 – ניר חסון כותב על אורשלים,https://geekonomy.net/2017/09/05/geekonomy138/,,,,,,,,
נדב שרגאי,https://he.wikipedia.org/wiki/%D7%A0%D7%93%D7%91_%D7%A9%D7%A8%D7%92%D7%90%D7%99,פרק #138 – ניר חסון כותב על אורשלים,https://geekonomy.net/2017/09/05/geekonomy138/,,,,,,,,
ישיעהו ליבוביץ,https://he.wikipedia.org/wiki/%D7%99%D7%A9%D7%A2%D7%99%D7%94%D7%95_%D7%9C%D7%99%D7%91%D7%95%D7%91%D7%99%D7%A5,פרק #138 – ניר חסון כותב על אורשלים,https://geekonomy.net/2017/09/05/geekonomy138/,,,,,,,,
יהודה עציון,https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%95%D7%93%D7%94_%D7%A2%D7%A6%D7%99%D7%95%D7%9F,פרק #138 – ניר חסון כותב על אורשלים,https://geekonomy.net/2017/09/05/geekonomy138/,,,,,,,,
הרב קוק,https://he.wikipedia.org/wiki/%D7%90%D7%91%D7%A8%D7%94%D7%9D_%D7%99%D7%A6%D7%97%D7%A7_%D7%94%D7%9B%D7%94%D7%9F_%D7%A7%D7%95%D7%A7,פרק #138 – ניר חסון כותב על אורשלים,https://geekonomy.net/2017/09/05/geekonomy138/,,,,,,,,
סטילי דן,https://he.wikipedia.org/wiki/%D7%A1%D7%98%D7%99%D7%9C%D7%99_%D7%93%D7%9F,פרק #138 – ניר חסון כותב על אורשלים,https://geekonomy.net/2017/09/05/geekonomy138/,,,,,,,,
Ozark,http://www.imdb.com/title/tt5071412/,פרק #138 – ניר חסון כותב על אורשלים,https://geekonomy.net/2017/09/05/geekonomy138/,,,,,,,,
זהבי – סיפורו של ווינר,http://www.ybook.co.il/book/7098/%D7%96%D7%94%D7%91%D7%99-%D7%A1%D7%99%D7%A4%D7%95%D7%A8%D7%95-%D7%A9%D7%9C-%D7%95%D7%95%D7%99%D7%A0%D7%A8,פרק #138 – ניר חסון כותב על אורשלים,https://geekonomy.net/2017/09/05/geekonomy138/,,,,,,,,
אליעזר יערי,https://he.wikipedia.org/wiki/%D7%90%D7%9C%D7%99%D7%A2%D7%96%D7%A8_%D7%99%D7%A2%D7%A8%D7%99,פרק #138 – ניר חסון כותב על אורשלים,https://geekonomy.net/2017/09/05/geekonomy138/,,,,,,,,
מעבר להרי החושך,http://www.booknet.co.il/prodtxt.asp?id=86359#.Wa2oLZMjHBI,פרק #138 – ניר חסון כותב על אורשלים,https://geekonomy.net/2017/09/05/geekonomy138/,,,,,,,,
הטוויטר של גלי,https://twitter.com/GaliGnt,פרק #139 – גלי גינת נכנסת לכלא,https://geekonomy.net/2017/09/12/geekonomy139/,,,,,,,,
הודאה תחת השפעה,https://www.youtube.com/watch?v=kuSkbQEZ0ng,פרק #139 – גלי גינת נכנסת לכלא,https://geekonomy.net/2017/09/12/geekonomy139/,,,,,,,,
עוקץ המאה,https://www.youtube.com/watch?v=cd74gNgLTDg,פרק #139 – גלי גינת נכנסת לכלא,https://geekonomy.net/2017/09/12/geekonomy139/,,,,,,,,
בו ג'ק הורסמן,http://www.imdb.com/title/tt3398228/,פרק #139 – גלי גינת נכנסת לכלא,https://geekonomy.net/2017/09/12/geekonomy139/,,,,,,,,
טרנספרנט,http://www.imdb.com/title/tt3502262/,פרק #139 – גלי גינת נכנסת לכלא,https://geekonomy.net/2017/09/12/geekonomy139/,,,,,,,,
The Blue Line,http://www.imdb.com/title/tt0096257/,פרק #139 – גלי גינת נכנסת לכלא,https://geekonomy.net/2017/09/12/geekonomy139/,,,,,,,,
בשם האב,https://he.wikipedia.org/wiki/%D7%91%D7%A9%D7%9D_%D7%94%D7%90%D7%91,פרק #139 – גלי גינת נכנסת לכלא,https://geekonomy.net/2017/09/12/geekonomy139/,,,,,,,,
The Keepers,http://www.imdb.com/title/tt6792200/,פרק #139 – גלי גינת נכנסת לכלא,https://geekonomy.net/2017/09/12/geekonomy139/,,,,,,,,
S-Town,https://stownpodcast.org/,פרק #139 – גלי גינת נכנסת לכלא,https://geekonomy.net/2017/09/12/geekonomy139/,,,,,,,,
Destiny 2,https://en.wikipedia.org/wiki/Destiny_2,פרק #139 – גלי גינת נכנסת לכלא,https://geekonomy.net/2017/09/12/geekonomy139/,,,,,,,,
Powerhouse,https://www.amazon.com/Powerhouse-Untold-Hollywoods-Creative-Artists/dp/006244137X,פרק #139 – גלי גינת נכנסת לכלא,https://geekonomy.net/2017/09/12/geekonomy139/,,,,,,,,
Origns,https://itunes.apple.com/us/podcast/origins-with-james-andrew-miller/id1266445999?mt=2,פרק #139 – גלי גינת נכנסת לכלא,https://geekonomy.net/2017/09/12/geekonomy139/,,,,,,,,
תכנית דלתא – מכללת לוינסקי,http://www.levinsky.ac.il/mini/Hasava/?cmd=mini.1538,פרק #140 – שנה טובה עם הרב יובל שרלו,https://geekonomy.net/2017/09/19/geekonomy140/,,,,,,,,
הרב אשר ווייס,https://he.wikipedia.org/wiki/%D7%90%D7%A9%D7%A8_%D7%95%D7%99%D7%99%D7%A1,פרק #140 – שנה טובה עם הרב יובל שרלו,https://geekonomy.net/2017/09/19/geekonomy140/,,,,,,,,
על סמכות בית המשפט במדינת ישראל,https://www.ypt.co.il/beit-hamidrash/view.asp?id=6134,פרק #140 – שנה טובה עם הרב יובל שרלו,https://geekonomy.net/2017/09/19/geekonomy140/,,,,,,,,
הציונות הדתית לאליטות החדשות,https://www.ypt.co.il/beit-hamidrash/view.asp?id=5391,פרק #140 – שנה טובה עם הרב יובל שרלו,https://geekonomy.net/2017/09/19/geekonomy140/,,,,,,,,
Icarus,https://www.netflix.com/title/80168079,פרק #140 – שנה טובה עם הרב יובל שרלו,https://geekonomy.net/2017/09/19/geekonomy140/,,,,,,,,
The Good Place,https://www.netflix.com/title/80113701,פרק #140 – שנה טובה עם הרב יובל שרלו,https://geekonomy.net/2017/09/19/geekonomy140/,,,,,,,,
יובל שרלו בויקיפדיה,https://he.wikipedia.org/wiki/%D7%99%D7%95%D7%91%D7%9C_%D7%A9%D7%A8%D7%9C%D7%95,פרק #140 – שנה טובה עם הרב יובל שרלו,https://geekonomy.net/2017/09/19/geekonomy140/,,,,,,,,
Stream Elements,https://streamelements.com/,פרק #141 – פותחים דף חדש עם ראם ודורון,https://geekonomy.net/2017/09/26/geekonomy141/,,,,,,,,
נרקוס,http://www.imdb.com/title/tt2707408/,פרק #141 – פותחים דף חדש עם ראם ודורון,https://geekonomy.net/2017/09/26/geekonomy141/,,,,,,,,
The Good Place,http://www.imdb.com/title/tt4955642/,פרק #141 – פותחים דף חדש עם ראם ודורון,https://geekonomy.net/2017/09/26/geekonomy141/,,,,,,,,
Cheers,http://www.imdb.com/title/tt0083399/,פרק #141 – פותחים דף חדש עם ראם ודורון,https://geekonomy.net/2017/09/26/geekonomy141/,,,,,,,,
Nvidia,https://en.wikipedia.org/wiki/Nvidia,פרק #141 – פותחים דף חדש עם ראם ודורון,https://geekonomy.net/2017/09/26/geekonomy141/,,,,,,,,
הדף של מיקי בפייסבוק,https://www.facebook.com/miki.kam.984,פרק #142 – גיקונומי בקולנוע – תומר קמרלינג ונעמה רק מארחים את מיקי קם,https://geekonomy.net/2017/10/03/geekonomy142/,,,,,,,,
בלוז לחופש הגדול,https://he.wikipedia.org/wiki/%D7%91%D7%9C%D7%95%D7%96_%D7%9C%D7%97%D7%95%D7%A4%D7%A9_%D7%94%D7%92%D7%93%D7%95%D7%9C,פרק #142 – גיקונומי בקולנוע – תומר קמרלינג ונעמה רק מארחים את מיקי קם,https://geekonomy.net/2017/10/03/geekonomy142/,,,,,,,,
משפחת ג'ונס,http://www.imdb.com/title/tt1285309/?ref_=nm_flmg_act_9,פרק #142 – גיקונומי בקולנוע – תומר קמרלינג ונעמה רק מארחים את מיקי קם,https://geekonomy.net/2017/10/03/geekonomy142/,,,,,,,,
Blade Runner,http://www.imdb.com/title/tt0083658/,פרק #142 – גיקונומי בקולנוע – תומר קמרלינג ונעמה רק מארחים את מיקי קם,https://geekonomy.net/2017/10/03/geekonomy142/,,,,,,,,
Blade Runner 2049,http://www.imdb.com/title/tt1856101/,פרק #142 – גיקונומי בקולנוע – תומר קמרלינג ונעמה רק מארחים את מיקי קם,https://geekonomy.net/2017/10/03/geekonomy142/,,,,,,,,
גבעת חלפון אינה עונה,https://he.wikipedia.org/wiki/%D7%92%D7%91%D7%A2%D7%AA_%D7%97%D7%9C%D7%A4%D7%95%D7%9F_%D7%90%D7%99%D7%A0%D7%94_%D7%A2%D7%95%D7%A0%D7%94,פרק #142 – גיקונומי בקולנוע – תומר קמרלינג ונעמה רק מארחים את מיקי קם,https://geekonomy.net/2017/10/03/geekonomy142/,,,,,,,,
יהודה עדר,https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%95%D7%93%D7%94_%D7%A2%D7%93%D7%A8,פרק #142 – גיקונומי בקולנוע – תומר קמרלינג ונעמה רק מארחים את מיקי קם,https://geekonomy.net/2017/10/03/geekonomy142/,,,,,,,,
אפס ביחסי אנוש,https://he.wikipedia.org/wiki/%D7%90%D7%A4%D7%A1_%D7%91%D7%99%D7%97%D7%A1%D7%99_%D7%90%D7%A0%D7%95%D7%A9,פרק #142 – גיקונומי בקולנוע – תומר קמרלינג ונעמה רק מארחים את מיקי קם,https://geekonomy.net/2017/10/03/geekonomy142/,,,,,,,,
ואז היא הגיעה,https://www.youtube.com/watch?v=VZ8AxLpHDj4,פרק #142 – גיקונומי בקולנוע – תומר קמרלינג ונעמה רק מארחים את מיקי קם,https://geekonomy.net/2017/10/03/geekonomy142/,,,,,,,,
Everybody's Fine,http://www.imdb.com/title/tt0780511/,פרק #142 – גיקונומי בקולנוע – תומר קמרלינג ונעמה רק מארחים את מיקי קם,https://geekonomy.net/2017/10/03/geekonomy142/,,,,,,,,
התבגרות,http://www.imdb.com/title/tt1065073/,פרק #142 – גיקונומי בקולנוע – תומר קמרלינג ונעמה רק מארחים את מיקי קם,https://geekonomy.net/2017/10/03/geekonomy142/,,,,,,,,
Arrival,http://www.imdb.com/title/tt2543164/,פרק #142 – גיקונומי בקולנוע – תומר קמרלינג ונעמה רק מארחים את מיקי קם,https://geekonomy.net/2017/10/03/geekonomy142/,,,,,,,,
Lucky,http://www.imdb.com/title/tt5859238/,פרק #142 – גיקונומי בקולנוע – תומר קמרלינג ונעמה רק מארחים את מיקי קם,https://geekonomy.net/2017/10/03/geekonomy142/,,,,,,,,
הרקדן,http://www.imdb.com/title/tt5097070/,פרק #142 – גיקונומי בקולנוע – תומר קמרלינג ונעמה רק מארחים את מיקי קם,https://geekonomy.net/2017/10/03/geekonomy142/,,,,,,,,
Mother – הסרט הלא מומלץ של דארן ארונופסקי,http://www.imdb.com/title/tt5109784/,פרק #143 – גיקונומי באמריקה – אפי ואיתי עושים את עמק הסיליקון,https://geekonomy.net/2017/10/06/geekonomy143/,,,,,,,,
Blade Runner 2049,http://www.imdb.com/title/tt1856101/,פרק #143 – גיקונומי באמריקה – אפי ואיתי עושים את עמק הסיליקון,https://geekonomy.net/2017/10/06/geekonomy143/,,,,,,,,
Home Depot,http://www.homedepot.com/,פרק #143 – גיקונומי באמריקה – אפי ואיתי עושים את עמק הסיליקון,https://geekonomy.net/2017/10/06/geekonomy143/,,,,,,,,
S-Emek – הפודקאסט,https://semek.podbean.com/,פרק #143 – גיקונומי באמריקה – אפי ואיתי עושים את עמק הסיליקון,https://geekonomy.net/2017/10/06/geekonomy143/,,,,,,,,
פאנזינג,http://bit.ly/2xJKDCc,פרק #144 – יש עתיד לחינוך עם רועי דויטש,https://geekonomy.net/2017/10/10/geekonomy144/,,,,,,,,
הדף של רועי בפייסבוק,https://www.facebook.com/roeid,פרק #144 – יש עתיד לחינוך עם רועי דויטש,https://geekonomy.net/2017/10/10/geekonomy144/,,,,,,,,
האתר של ג'ולט,https://nycnights.jolt.us/,פרק #144 – יש עתיד לחינוך עם רועי דויטש,https://geekonomy.net/2017/10/10/geekonomy144/,,,,,,,,
לינור דויטש,https://www.facebook.com/linor.deutsch,פרק #144 – יש עתיד לחינוך עם רועי דויטש,https://geekonomy.net/2017/10/10/geekonomy144/,,,,,,,,
תומר אביטל,https://www.facebook.com/tomer.avital1,פרק #144 – יש עתיד לחינוך עם רועי דויטש,https://geekonomy.net/2017/10/10/geekonomy144/,,,,,,,,
לובי 99,https://lobby99.org.il/,פרק #144 – יש עתיד לחינוך עם רועי דויטש,https://geekonomy.net/2017/10/10/geekonomy144/,,,,,,,,
תרגיע,http://www.imdb.com/title/tt0264235/,פרק #144 – יש עתיד לחינוך עם רועי דויטש,https://geekonomy.net/2017/10/10/geekonomy144/,,,,,,,,
Bose QC35,https://www.bose.com/en_us/products/headphones/over_ear_headphones/quietcomfort-35-wireless.html,פרק #144 – יש עתיד לחינוך עם רועי דויטש,https://geekonomy.net/2017/10/10/geekonomy144/,,,,,,,,
מצרפי המקרים,https://simania.co.il/bookdetails.php?item_id=935953,פרק #144 – יש עתיד לחינוך עם רועי דויטש,https://geekonomy.net/2017/10/10/geekonomy144/,,,,,,,,
vcare.co.il,http://vcare.co.il,פרק #145 – גבריות ישנה בעולם חדש עם ליאור נאמן ורות אלבז,https://geekonomy.net/2017/10/17/geekonomy145/,,,,,,,,
הדף של ליאור בפייסבוק,https://www.facebook.com/lior.naaman.31,פרק #145 – גבריות ישנה בעולם חדש עם ליאור נאמן ורות אלבז,https://geekonomy.net/2017/10/17/geekonomy145/,,,,,,,,
